20130715,25.0,25.0,25.0,97.5,21400
20130716,25.0,25.0,25.0,25.0,700
20130717,22.5,25.0,22.5,25.0,29400
20130718,22.5,23.0,22.75,22.5,46100
20130719,22.5,23.0,22.5,22.75,24700
20130722,20.5,22.5,22.25,22.5,12200
20130723,20.5,22.0,20.75,22.25,29500
20130724,18.7,20.5,19.0,20.75,15200
20130725,18.75,20.0,18.75,19.0,40800
20130726,19.75,20.0,19.95,18.75,14600
20130729,20.0,20.5,20.0,19.95,29800
20130730,19.75,20.0,19.9,20.0,21800
20130731,18.0,19.95,19.0,19.9,26800
20130801,18.0,19.95,19.6,19.0,2400
20130802,19.6,19.95,19.65,19.6,1700
20130805,19.0,19.85,19.2,19.65,3200
20130806,18.5,19.9,19.0,19.2,4500
20130807,17.1,19.8,17.55,19.0,39100
20130808,15.8,17.5,16.05,17.55,36500
20130809,15.8,17.5,16.05,17.55,36500
20130812,17.25,17.25,17.25,16.05,1100
20130813,17.0,17.0,17.0,17.25,12600
20130814,17.0,17.0,17.0,17.0,20700
20130815,15.3,17.5,16.4,17.0,65900
20130816,14.95,16.9,15.15,16.4,18900
20130819,14.8,15.1,14.8,15.15,2400
20130820,14.8,16.25,15.5,14.8,23700
20130821,14.0,15.85,14.75,15.5,83800
20130822,13.3,14.75,13.35,14.75,110600
20130823,13.0,13.5,13.25,13.35,41000
20130826,13.0,13.5,13.25,13.25,3400
20130827,12.0,13.25,12.4,13.25,14800
20130828,12.0,12.95,12.15,12.4,25500
20130829,12.0,12.25,12.0,12.15,28600
20130830,12.0,12.5,12.3,12.0,73500
20130902,11.2,12.6,11.2,12.3,2.54M
20130903,11.0,11.5,11.1,11.2,22100
20130904,11.0,11.5,11.0,11.1,24500
20130905,9.9,10.5,10.05,11.0,58100
20130906,9.95,11.0,10.25,10.05,33900
20130909,9.95,11.0,10.0,10.25,101600
20130910,10.0,10.3,10.0,10.0,121000
20130911,9.05,10.0,9.1,10.0,191400
20130912,9.0,10.0,9.2,9.1,37500
20130913,8.3,9.5,8.6,9.2,194300
20130916,8.0,9.0,8.75,8.6,60900
20130917,7.9,8.8,8.0,8.75,228900
20130918,8.0,8.0,8.0,8.0,9700
20130919,7.2,8.0,7.25,8.0,169400
20130920,7.0,7.6,7.45,7.25,64100
20130923,6.75,7.9,6.95,7.45,363100
20130924,6.3,7.0,6.65,6.95,173200
20130925,6.0,7.0,6.3,6.65,294500
20130926,6.0,6.45,6.05,6.3,98300
20130927,6.0,6.5,6.15,6.05,486700
20130930,6.0,6.3,6.0,6.15,208100
20131001,6.0,6.3,6.0,6.15,208100
20131002,6.0,6.0,6.0,6.0,315000
20131003,6.0,6.05,6.0,6.0,374100
20131004,6.0,6.6,6.05,6.0,2.35M
20131007,6.15,6.65,6.25,6.05,1.27M
20131008,6.85,6.85,6.85,6.25,287000
20131009,7.5,7.5,7.5,6.85,3.05M
20131010,8.25,8.25,8.25,7.5,2.84M
20131011,8.25,9.05,8.65,8.25,2.51M
20131014,8.25,8.95,8.5,8.65,1.57M
